ts,day,open,high,low,close,buy_qty,sell_qty,vol_1m,delta_1m,imbalance_1m,vwap,open_interest,funding_rate,liq_buy_qty,liq_sell_qty,is_synthetic,source_file,abs_delta_1m,delta_sign,delta_to_vol_ratio,delta_pct_60m,delta_pct_180m,vol_pct_60m,vol_pct_180m,close_minus_open,high_minus_low,body_to_range_ratio,close_location_in_range,price_move_sign,delta_price_alignment_1m,delta_price_efficiency_1m,dist_from_vwap,abs_dist_from_vwap,price_vs_vwap_side,high_above_vwap_flag,low_below_vwap_flag,oi_change_1m,abs_oi_change_1m,oi_change_pct_60m,oi_change_pct_180m,delta_oi_alignment_flag,price_oi_alignment_flag,liq_total_1m,liq_imbalance_1m,liq_dominant_side,liq_burst_flag,delta_vs_liq_relation_flag
2026-03-26 00:00:00,2026-03-26,71290.6,71300.0,71290.6,71297.6,15.345,20.058,35.403,-4.712999999999999,-0.13312431149902548,71295.45,86302.98,2.448e-05,0.0,0.0,False,2026-03-26.csv,4.712999999999999,negative,0.13312431149902548,0.21311475409836064,0.30939226519337015,0.4098360655737705,0.49171270718232046,7.0,9.39999999999418,0.7446808510642909,0.7446808510642909,up,opposed,1.485253553999576,2.150000000008731,2.150000000008731,above,True,True,-2.8400000000110595,2.8400000000110595,0.3770491803278688,0.39226519337016574,aligned,opposed,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:01:00,2026-03-26,71297.6,71343.3,71294.6,71300.0,71.716,174.376,246.092,-102.66000000000001,-0.4171610617167564,71315.68,86307.2,2.448e-05,0.002,0.0,False,2026-03-26.csv,102.66000000000001,negative,0.4171610617167564,1.0,0.9779005524861878,1.0,0.9779005524861878,2.3999999999941792,48.69999999999709,0.049281314168261245,0.11088295687873721,up,opposed,0.023378141437698997,-15.679999999993015,15.679999999993015,below,True,True,4.220000000001164,4.220000000001164,0.5573770491803278,0.5359116022099447,opposed,aligned,0.002,0.002,buy,False,opposed
2026-03-26 00:02:00,2026-03-26,71300.1,71319.6,71285.0,71289.0,30.692,101.005,131.697,-70.31299999999999,-0.5338997851127967,71304.24,86326.9,2.391e-05,0.0,0.0,False,2026-03-26.csv,70.31299999999999,negative,0.5338997851127967,0.9836065573770492,0.9613259668508287,0.9672131147540983,0.9337016574585635,-11.10000000000582,34.60000000000582,0.32080924855502757,0.11560693641616553,down,aligned,0.157865544067325,-15.240000000005239,15.240000000005239,below,True,True,19.69999999999709,19.69999999999709,0.9672131147540983,0.9171270718232044,opposed,opposed,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:03:00,2026-03-26,71289.0,71292.0,71238.7,71283.9,17.067,54.422,71.489,-37.355,-0.522527941361608,71269.43,86365.55,2.361e-05,0.0,0.0,False,2026-03-26.csv,37.355,negative,0.522527941361608,0.9672131147540983,0.9392265193370166,0.8852459016393442,0.856353591160221,-5.100000000005821,53.30000000000291,0.09568480300198015,0.8480300187616252,down,aligned,0.13652790791074343,14.470000000001164,14.470000000001164,above,True,True,38.65000000000873,38.65000000000873,1.0,0.9779005524861878,opposed,opposed,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:04:00,2026-03-26,71283.8,71290.5,71260.9,71276.6,9.591,29.275,38.866,-19.683999999999997,-0.5064580867596357,71278.89,86370.86,2.361e-05,0.0,0.0,False,2026-03-26.csv,19.683999999999997,negative,0.5064580867596357,0.7049180327868853,0.7790055248618785,0.47540983606557374,0.574585635359116,-7.19999999999709,29.60000000000582,0.2432432432430971,0.5304054054056944,down,aligned,0.3657793131475864,-2.289999999993597,2.289999999993597,below,True,True,5.309999999997672,5.309999999997672,0.6721311475409836,0.6408839779005525,opposed,opposed,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:05:00,2026-03-26,71276.7,71276.7,71206.7,71206.8,6.553,24.769,31.322,-18.215999999999998,-0.5815720579784177,71238.93,86365.18,2.296e-05,0.0,0.0,False,2026-03-26.csv,18.215999999999998,negative,0.5815720579784177,0.6557377049180327,0.7348066298342542,0.36065573770491804,0.430939226519337,-69.89999999999418,70.0,0.9985714285713454,0.0014285714286545823,down,aligned,3.8372859025029746,-32.129999999990105,32.129999999990105,below,True,True,-5.680000000007567,5.680000000007567,0.6885245901639344,0.6519337016574586,aligned,aligned,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:06:00,2026-03-26,71206.7,71252.3,71206.7,71238.0,20.177,18.482,38.659,1.6950000000000003,0.04384490028195247,71227.7,86358.3,2.223e-05,0.0,0.0,False,2026-03-26.csv,1.6950000000000003,positive,0.04384490028195247,0.03278688524590164,0.11602209944751381,0.4918032786885246,0.569060773480663,31.30000000000291,45.60000000000582,0.686403508771906,0.686403508771906,up,aligned,18.466076696166905,10.30000000000291,10.30000000000291,above,True,True,-6.879999999990105,6.879999999990105,0.7377049180327869,0.6906077348066298,opposed,opposed,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:07:00,2026-03-26,71238.0,71248.5,71214.0,71231.0,14.216,17.543,31.759,-3.327,-0.10475770647690419,71235.21,86357.13,2.131e-05,0.0,0.0,False,2026-03-26.csv,3.327,negative,0.10475770647690419,0.13114754098360656,0.20994475138121546,0.36065573770491804,0.425414364640884,-7.0,34.5,0.2028985507246377,0.4927536231884058,down,aligned,2.1039975954313195,-4.210000000006403,4.210000000006403,below,True,True,-1.1699999999982538,1.1699999999982538,0.16393442622950818,0.14917127071823205,aligned,aligned,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:08:00,2026-03-26,71231.0,71253.0,71210.7,71218.8,16.705,16.834,33.539,-0.12900000000000134,-0.003846268523211823,71230.47,86362.02,2.131e-05,0.0,0.0,False,2026-03-26.csv,0.12900000000000134,negative,0.003846268523211823,0.01639344262295082,0.011049723756906077,0.4098360655737705,0.46408839779005523,-12.19999999999709,42.30000000000291,0.2884160756500296,0.1914893617022521,down,aligned,94.57364341082918,-11.669999999998254,11.669999999998254,below,True,True,4.889999999999418,4.889999999999418,0.6065573770491803,0.6077348066298343,opposed,opposed,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:09:00,2026-03-26,71218.7,71250.0,71212.5,71246.7,17.936,17.899,35.835,0.036999999999999034,0.00103251011580854,71230.4,86364.09,2.103e-05,0.0,0.0,False,2026-03-26.csv,0.036999999999999034,positive,0.00103251011580854,0.01639344262295082,0.0055248618784530384,0.4426229508196721,0.4972375690607735,28.0,37.5,0.7466666666666667,0.9119999999999224,up,aligned,756.7567567567766,16.30000000000291,16.30000000000291,above,True,True,2.069999999992433,2.069999999992433,0.26229508196721313,0.287292817679558,aligned,aligned,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:10:00,2026-03-26,71246.7,71246.8,71178.4,71178.5,6.644,27.487,34.131,-20.842999999999996,-0.6106765110896252,71221.25,86371.07,2.064e-05,0.0,0.0,False,2026-03-26.csv,20.842999999999996,negative,0.6106765110896252,0.7540983606557377,0.7900552486187845,0.4262295081967213,0.47513812154696133,-68.19999999999709,68.40000000000873,0.997076023391643,0.0014619883041784795,down,aligned,3.272081754065974,-42.75,42.75,below,True,True,6.980000000010477,6.980000000010477,0.7704918032786885,0.6961325966850829,opposed,opposed,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:11:00,2026-03-26,71178.4,71198.3,71139.6,71186.1,31.652,65.31,96.962,-33.658,-0.3471256781006992,71165.75,86376.04,2.064e-05,0.0,0.0,False,2026-03-26.csv,33.658,negative,0.3471256781006992,0.9016393442622951,0.9116022099447514,0.9344262295081968,0.9060773480662984,7.7000000000116415,58.69999999999709,0.13117546848402084,0.7921635434412658,up,opposed,0.22877176302845212,20.35000000000582,20.35000000000582,above,True,True,4.969999999986612,4.969999999986612,0.639344262295082,0.6132596685082873,opposed,aligned,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:12:00,2026-03-26,71186.1,71191.0,71176.0,71176.0,12.66,14.506,27.166,-1.846,-0.06795258779356549,71183.95,86360.84,1.979e-05,0.014,0.0,False,2026-03-26.csv,1.846,negative,0.06795258779356549,0.08196721311475409,0.13259668508287292,0.2786885245901639,0.3425414364640884,-10.10000000000582,15.0,0.6733333333337214,0.0,down,aligned,5.471289274109329,-7.94999999999709,7.94999999999709,below,True,True,-15.19999999999709,15.19999999999709,0.9180327868852459,0.861878453038674,aligned,aligned,0.014,0.014,buy,True,opposed
2026-03-26 00:13:00,2026-03-26,71176.0,71182.5,71161.6,71171.1,6.273,15.518,21.791,-9.245000000000001,-0.4242577210775091,71174.35,86365.18,1.873e-05,0.0,0.0,False,2026-03-26.csv,9.245000000000001,negative,0.4242577210775091,0.47540983606557374,0.5138121546961326,0.09836065573770492,0.2154696132596685,-4.899999999994179,20.89999999999418,0.23444976076533702,0.45454545454558115,down,aligned,0.5300162249858495,-3.25,3.25,below,True,True,4.3399999999965075,4.3399999999965075,0.5573770491803278,0.5524861878453039,opposed,opposed,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:14:00,2026-03-26,71171.0,71176.9,71161.8,71171.7,16.831,5.852,22.683,10.979,0.4840188687563373,71168.87,86363.05,1.817e-05,0.0,0.0,False,2026-03-26.csv,10.979,positive,0.4840188687563373,0.5409836065573771,0.5580110497237569,0.18032786885245902,0.2541436464088398,0.6999999999970896,15.099999999991269,0.0463576158938738,0.6556291390728413,up,aligned,0.06375808361390743,2.8300000000017462,2.8300000000017462,above,True,True,-2.1299999999901047,2.1299999999901047,0.26229508196721313,0.2983425414364641,opposed,opposed,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:15:00,2026-03-26,71171.7,71217.7,71164.8,71217.7,32.607,18.991,51.598,13.616,0.263886197139424,71179.78,86364.75,1.817e-05,0.0,0.0,False,2026-03-26.csv,13.616,positive,0.263886197139424,0.6065573770491803,0.6298342541436464,0.7213114754098361,0.7403314917127072,46.0,52.89999999999418,0.8695652173914,1.0,up,aligned,3.3783783783783785,37.919999999998254,37.919999999998254,above,True,True,1.6999999999970896,1.6999999999970896,0.21311475409836064,0.2430939226519337,aligned,aligned,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:16:00,2026-03-26,71217.7,71269.2,71217.7,71264.8,26.346,12.732,39.078,13.614,0.34838016275142025,71253.83,86352.96,1.79e-05,0.0,0.0,False,2026-03-26.csv,13.614,positive,0.34838016275142025,0.6065573770491803,0.6298342541436464,0.5573770491803278,0.6022099447513812,47.10000000000582,51.5,0.9145631067962295,0.9145631067962295,up,aligned,3.459673865139255,10.970000000001164,10.970000000001164,above,True,True,-11.789999999993597,11.789999999993597,0.8524590163934426,0.8342541436464088,opposed,opposed,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:17:00,2026-03-26,71264.9,71337.9,71264.8,71315.2,39.986,67.408,107.394,-27.422000000000004,-0.2553401493565749,71315.27,86347.33,1.853e-05,0.0,0.0,False,2026-03-26.csv,27.422000000000004,negative,0.2553401493565749,0.8852459016393442,0.8895027624309392,0.9508196721311475,0.9392265193370166,50.30000000000291,73.09999999999127,0.6880984952121603,0.6894664842681286,up,opposed,1.8342936328496426,-0.07000000000698492,0.07000000000698492,below,True,True,-5.630000000004657,5.630000000004657,0.7049180327868853,0.6685082872928176,aligned,opposed,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:18:00,2026-03-26,71315.1,71346.5,71302.0,71302.0,25.066,18.794,43.86,6.2719999999999985,0.143000455996352,71331.52,86367.13,1.853e-05,0.0,0.0,False,2026-03-26.csv,6.2719999999999985,positive,0.143000455996352,0.3114754098360656,0.3867403314917127,0.6065573770491803,0.6519337016574586,-13.10000000000582,44.5,0.2943820224720409,0.0,down,opposed,2.088647959184602,-29.520000000004075,29.520000000004075,below,True,True,19.80000000000291,19.80000000000291,0.9672131147540983,0.9337016574585635,aligned,opposed,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:19:00,2026-03-26,71302.0,71331.4,71298.9,71306.5,27.359,28.547,55.906,-1.1879999999999988,-0.021249955282080613,71312.29,86368.33,1.943e-05,0.0,0.0,False,2026-03-26.csv,1.1879999999999988,negative,0.021249955282080613,0.04918032786885246,0.0718232044198895,0.7704918032786885,0.7624309392265194,4.5,32.5,0.13846153846153847,0.23384615384633295,up,opposed,3.7878787878787916,-5.789999999993597,5.789999999993597,below,True,True,1.1999999999970896,1.1999999999970896,0.16393442622950818,0.16022099447513813,opposed,aligned,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:20:00,2026-03-26,71306.5,71306.5,71197.3,71205.8,7.95,52.664,60.614,-44.714,-0.7376843633484014,71238.03,86357.9,1.941e-05,0.3,0.0,False,2026-03-26.csv,44.714,negative,0.7376843633484014,0.9672131147540983,0.9558011049723757,0.8360655737704918,0.8066298342541437,-100.69999999999709,109.19999999999709,0.9221611721611701,0.07783882783882991,down,aligned,2.2520910676744887,-32.229999999995925,32.229999999995925,below,True,True,-10.430000000007567,10.430000000007567,0.8360655737704918,0.8176795580110497,aligned,aligned,0.3,0.3,buy,True,opposed
2026-03-26 00:21:00,2026-03-26,71205.8,71232.6,71205.7,71215.0,10.269,24.687,34.956,-14.418000000000001,-0.4124613800205973,71221.51,86352.75,1.85e-05,0.0,0.0,False,2026-03-26.csv,14.418000000000001,negative,0.4124613800205973,0.639344262295082,0.6408839779005525,0.4262295081967213,0.4972375690607735,9.19999999999709,26.90000000000873,0.3420074349440187,0.345724907063193,up,opposed,0.6380912747951928,-6.509999999994761,6.509999999994761,below,True,True,-5.149999999994179,5.149999999994179,0.6065573770491803,0.6353591160220995,aligned,opposed,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:22:00,2026-03-26,71215.0,71232.4,71194.3,71204.0,20.183,12.065,32.248,8.118,0.25173654180104194,71215.02,86351.38,1.85e-05,0.0,0.0,False,2026-03-26.csv,8.118,positive,0.25173654180104194,0.4262295081967213,0.44751381215469616,0.3770491803278688,0.44751381215469616,-11.0,38.09999999999127,0.288713910761221,0.25459317585300034,down,opposed,1.3550135501355014,-11.020000000004075,11.020000000004075,below,True,True,-1.3699999999953434,1.3699999999953434,0.18032786885245902,0.17679558011049723,opposed,aligned,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:23:00,2026-03-26,71204.0,71272.9,71203.4,71272.9,16.318,8.09,24.408,8.228000000000002,0.3371025893149787,71225.49,86345.39,1.792e-05,0.0,0.0,False,2026-03-26.csv,8.228000000000002,positive,0.3371025893149787,0.4426229508196721,0.4530386740331492,0.21311475409836064,0.281767955801105,68.89999999999418,69.5,0.9913669064747364,1.0,up,aligned,8.373845405930258,47.40999999998894,47.40999999998894,above,True,True,-5.990000000005239,5.990000000005239,0.7540983606557377,0.6906077348066298,opposed,opposed,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:24:00,2026-03-26,71272.9,71280.0,71237.2,71259.0,12.276,19.213,31.489,-6.937000000000001,-0.22029915208485507,71259.62,86344.02,1.794e-05,0.0,0.0,False,2026-03-26.csv,6.937000000000001,negative,0.22029915208485507,0.3442622950819672,0.40331491712707185,0.3442622950819672,0.43646408839779005,-13.89999999999418,42.80000000000291,0.32476635514002883,0.5093457943925568,down,aligned,2.0037480178743228,-0.6199999999953434,0.6199999999953434,below,True,True,-1.3699999999953434,1.3699999999953434,0.19672131147540983,0.17679558011049723,aligned,aligned,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:25:00,2026-03-26,71258.9,71271.5,71253.0,71266.7,10.129,7.022,17.151,3.1069999999999993,0.18115561774823621,71261.95,86345.05,1.794e-05,0.0,0.0,False,2026-03-26.csv,3.1069999999999993,positive,0.18115561774823621,0.13114754098360656,0.19337016574585636,0.01639344262295082,0.11602209944751381,7.80000000000291,18.5,0.42162162162177896,0.7405405405403832,up,aligned,2.5104602510469625,4.75,4.75,above,True,True,1.0299999999988358,1.0299999999988358,0.13114754098360656,0.13812154696132597,aligned,aligned,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:26:00,2026-03-26,71266.4,71266.5,71213.1,71216.5,19.335,9.191,28.526,10.144,0.3556054126060436,71233.43,86341.68,1.841e-05,0.0,0.0,False,2026-03-26.csv,10.144,positive,0.3556054126060436,0.5737704918032787,0.5524861878453039,0.3114754098360656,0.39779005524861877,-49.89999999999418,53.39999999999418,0.9344569288389442,0.06367041198491666,down,opposed,4.9191640378543156,-16.929999999993015,16.929999999993015,below,True,True,-3.3700000000098953,3.3700000000098953,0.4426229508196721,0.4696132596685083,opposed,aligned,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:27:00,2026-03-26,71216.6,71246.7,71213.8,71246.7,8.093,1.804,9.897,6.289,0.6354450843690007,71226.65,86345.54,1.867e-05,0.0,0.0,False,2026-03-26.csv,6.289,positive,0.6354450843690007,0.32786885245901637,0.3756906077348066,0.01639344262295082,0.049723756906077346,30.09999999999127,32.89999999999418,0.9148936170211731,1.0,up,aligned,4.786134520590121,20.05000000000291,20.05000000000291,above,True,True,3.860000000000582,3.860000000000582,0.47540983606557374,0.5082872928176796,aligned,aligned,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:28:00,2026-03-26,71246.6,71246.6,71218.6,71222.2,4.701,8.043,12.744,-3.3419999999999996,-0.26224105461393593,71226.49,86345.31,1.857e-05,0.0,0.0,False,2026-03-26.csv,3.3419999999999996,negative,0.26224105461393593,0.18032786885245902,0.2154696132596685,0.03278688524590164,0.07734806629834254,-24.40000000000873,28.0,0.8714285714288833,0.12857142857111675,down,aligned,7.301017354879932,-4.290000000008149,4.290000000008149,below,True,True,-0.22999999999592546,0.22999999999592546,0.04918032786885246,0.04419889502762431,aligned,aligned,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:29:00,2026-03-26,71222.1,71225.4,71213.8,71213.8,9.911,5.315,15.226,4.595999999999999,0.30185209510048594,71219.16,86344.64,1.857e-05,0.0,0.0,False,2026-03-26.csv,4.595999999999999,positive,0.30185209510048594,0.21311475409836064,0.287292817679558,0.04918032786885246,0.10497237569060773,-8.30000000000291,11.599999999991269,0.7155172413800998,0.0,down,opposed,1.8059181897308336,-5.360000000000582,5.360000000000582,below,True,True,-0.6699999999982538,0.6699999999982538,0.13114754098360656,0.10497237569060773,opposed,aligned,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:30:00,2026-03-26,71213.8,71273.7,71213.8,71261.0,17.116,10.013,27.129,7.103,0.26182314128792067,71250.13,86349.04,1.83e-05,0.0,0.0,False,2026-03-26.csv,7.103,positive,0.26182314128792067,0.3770491803278688,0.4088397790055249,0.29508196721311475,0.36464088397790057,47.19999999999709,59.89999999999418,0.7879799666110463,0.7879799666110463,up,aligned,6.645079543854299,10.869999999995343,10.869999999995343,above,True,True,4.399999999994179,4.399999999994179,0.5901639344262295,0.5911602209944752,aligned,aligned,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:31:00,2026-03-26,71261.0,71270.0,71239.9,71270.0,15.564,10.558,26.122,5.006,0.19163923129928798,71253.49,86345.08,1.82e-05,0.0,0.0,False,2026-03-26.csv,5.006,positive,0.19163923129928798,0.29508196721311475,0.32044198895027626,0.2786885245901639,0.3370165745856354,9.0,30.10000000000582,0.2990033222590784,1.0,up,aligned,1.7978425888933278,16.50999999999476,16.50999999999476,above,True,True,-3.959999999991851,3.959999999991851,0.4918032786885246,0.5248618784530387,opposed,opposed,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-26 00:32:00,2026-03-26,71270.0,71342.3,71269.9,71291.0,46.126,77.565,123.691,-31.439,-0.2541737070603358,71305.12,86343.66,1.82e-05,0.0,0.0,False,2026-03-26.csv,31.439,negative,0.2541737070603358,0.9016393442622951,0.9116022099447514,0.9508196721311475,0.9447513812154696,21.0,72.40000000000873,0.29005524861874954,0.29143646408844304,up,opposed,0.6679601768504088,-14.119999999995343,14.119999999995343,below,True,True,-1.4199999999982538,1.4199999999982538,0.22950819672131148,0.2154696132596685,aligned,opposed,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
